Date,Open,High,Low,Close,Volume,Ticker,Sector,Country
2025-03-03 00:00:00+01:00,5469.10009765625,5568.18994140625,5434.6201171875,5540.68994140625,27293200,^STOXX50E,Index,Europe
2025-03-04 00:00:00+01:00,5511.64990234375,5511.64990234375,5370.75,5387.31005859375,40445000,^STOXX50E,Index,Europe
2025-03-05 00:00:00+01:00,5409.93017578125,5533.18017578125,5409.93017578125,5489.1201171875,38074800,^STOXX50E,Index,Europe
2025-03-06 00:00:00+01:00,5507.8798828125,5541.41015625,5452.35009765625,5520.47021484375,35804500,^STOXX50E,Index,Europe
2025-03-07 00:00:00+01:00,5503.9599609375,5503.9599609375,5434.85986328125,5468.41015625,31361000,^STOXX50E,Index,Europe
2025-03-10 00:00:00+01:00,5480.169921875,5494.1298828125,5375.14990234375,5386.97998046875,30806800,^STOXX50E,Index,Europe
2025-03-11 00:00:00+01:00,5400.10009765625,5426.6298828125,5294.3701171875,5309.89990234375,34109800,^STOXX50E,Index,Europe
2025-03-12 00:00:00+01:00,5330.02978515625,5406.669921875,5320.0498046875,5359.419921875,22934700,^STOXX50E,Index,Europe
2025-03-13 00:00:00+01:00,5349.66015625,5385.85986328125,5314.72998046875,5328.39013671875,21630800,^STOXX50E,Index,Europe
2025-03-14 00:00:00+01:00,5327.830078125,5412.43017578125,5312.75,5404.18017578125,28408200,^STOXX50E,Index,Europe
2025-03-17 00:00:00+01:00,5400.81982421875,5446.85986328125,5386.990234375,5445.5498046875,22180600,^STOXX50E,Index,Europe
2025-03-18 00:00:00+01:00,5454.2001953125,5501.41015625,5454.2001953125,5485.009765625,25693100,^STOXX50E,Index,Europe
2025-03-19 00:00:00+01:00,5482.9501953125,5515.0498046875,5460.93994140625,5507.35986328125,25613400,^STOXX50E,Index,Europe
2025-03-20 00:00:00+01:00,5506.81982421875,5515.3798828125,5431.990234375,5450.93017578125,28700400,^STOXX50E,Index,Europe
2025-03-21 00:00:00+01:00,5435.759765625,5436.4599609375,5393.2998046875,5423.830078125,59718600,^STOXX50E,Index,Europe
2025-03-24 00:00:00+01:00,5441.60009765625,5470.22998046875,5402.33984375,5415.7900390625,25925500,^STOXX50E,Index,Europe
2025-03-25 00:00:00+01:00,5422.47021484375,5496.72998046875,5422.47021484375,5475.080078125,24091700,^STOXX50E,Index,Europe
2025-03-26 00:00:00+01:00,5479.68017578125,5491.240234375,5407.52001953125,5411.68994140625,20856100,^STOXX50E,Index,Europe
2025-03-27 00:00:00+01:00,5393.31982421875,5399.56982421875,5338.6201171875,5381.080078125,29375900,^STOXX50E,Index,Europe
2025-03-28 00:00:00+01:00,5368.89990234375,5374.7998046875,5314.5400390625,5331.39990234375,27881600,^STOXX50E,Index,Europe
2025-03-03 00:00:00+00:00,8809.7001953125,8908.7998046875,8809.7001953125,8871.2998046875,1257576300,^FTSE,Index,Europe
2025-03-04 00:00:00+00:00,8871.2998046875,8873.7001953125,8746.0,8759.0,1075235300,^FTSE,Index,Europe
2025-03-05 00:00:00+00:00,8759.0,8835.7001953125,8752.5,8755.7998046875,1274923200,^FTSE,Index,Europe
2025-03-06 00:00:00+00:00,8755.7998046875,8778.2001953125,8645.7998046875,8682.7998046875,1027583200,^FTSE,Index,Europe
2025-03-07 00:00:00+00:00,8682.7998046875,8701.2998046875,8627.2998046875,8679.900390625,916305900,^FTSE,Index,Europe
2025-03-10 00:00:00+00:00,8679.900390625,8700.7998046875,8591.599609375,8600.2001953125,1518951000,^FTSE,Index,Europe
2025-03-11 00:00:00+00:00,8600.2001953125,8603.900390625,8481.099609375,8496.0,1065664100,^FTSE,Index,Europe
2025-03-12 00:00:00+00:00,8496.0,8565.5,8496.0,8541.0,974845500,^FTSE,Index,Europe
2025-03-13 00:00:00+00:00,8541.0,8581.599609375,8513.7001953125,8542.599609375,772709400,^FTSE,Index,Europe
2025-03-14 00:00:00+00:00,8542.599609375,8642.7998046875,8538.099609375,8632.2998046875,770290500,^FTSE,Index,Europe
2025-03-17 00:00:00+00:00,8632.2998046875,8688.400390625,8625.0,8680.2998046875,845612500,^FTSE,Index,Europe
2025-03-18 00:00:00+00:00,8680.2998046875,8727.0,8680.2998046875,8705.2001953125,1112954700,^FTSE,Index,Europe
2025-03-19 00:00:00+00:00,8705.2001953125,8718.7001953125,8662.599609375,8706.7001953125,824383600,^FTSE,Index,Europe
2025-03-20 00:00:00+00:00,8706.7001953125,8742.7998046875,8665.2998046875,8702.0,918761900,^FTSE,Index,Europe
2025-03-21 00:00:00+00:00,8702.0,8702.0,8616.0,8646.7998046875,1930845700,^FTSE,Index,Europe
2025-03-24 00:00:00+00:00,8646.7998046875,8695.599609375,8616.400390625,8638.0,617343400,^FTSE,Index,Europe
2025-03-25 00:00:00+00:00,8638.0,8717.0,8638.0,8663.7998046875,1090882500,^FTSE,Index,Europe
2025-03-26 00:00:00+00:00,8663.7998046875,8714.7998046875,8656.400390625,8689.599609375,704514600,^FTSE,Index,Europe
2025-03-27 00:00:00+00:00,8689.599609375,8689.7001953125,8611.400390625,8666.099609375,702932000,^FTSE,Index,Europe
2025-03-28 00:00:00+00:00,8666.099609375,8694.2001953125,8636.900390625,8658.900390625,747545800,^FTSE,Index,Europe
