Date,Open,High,Low,Close,Volume,Ticker,Sector,Country
2025-03-03 00:00:00-05:00,5968.330078125,5986.08984375,5810.91015625,5849.72021484375,5613850000,^GSPC,Index,USA
2025-03-04 00:00:00-05:00,5811.97998046875,5865.080078125,5732.58984375,5778.14990234375,6138110000,^GSPC,Index,USA
2025-03-05 00:00:00-05:00,5781.35986328125,5860.58984375,5742.35009765625,5842.6298828125,5285970000,^GSPC,Index,USA
2025-03-06 00:00:00-05:00,5785.8701171875,5812.080078125,5711.64013671875,5738.52001953125,5165080000,^GSPC,Index,USA
2025-03-07 00:00:00-05:00,5726.009765625,5783.009765625,5666.2900390625,5770.2001953125,5705140000,^GSPC,Index,USA
2025-03-10 00:00:00-04:00,5705.3701171875,5705.3701171875,5564.02001953125,5614.56005859375,6409370000,^GSPC,Index,USA
2025-03-11 00:00:00-04:00,5603.64990234375,5636.2998046875,5528.41015625,5572.06982421875,6221240000,^GSPC,Index,USA
2025-03-12 00:00:00-04:00,5624.83984375,5642.18994140625,5546.08984375,5599.2998046875,5219830000,^GSPC,Index,USA
2025-03-13 00:00:00-04:00,5594.4501953125,5597.77978515625,5504.64990234375,5521.52001953125,5018980000,^GSPC,Index,USA
2025-03-14 00:00:00-04:00,5563.85009765625,5645.27001953125,5563.85009765625,5638.93994140625,4863180000,^GSPC,Index,USA
2025-03-17 00:00:00-04:00,5635.60009765625,5703.52001953125,5631.1201171875,5675.1201171875,5031770000,^GSPC,Index,USA
2025-03-18 00:00:00-04:00,5654.52978515625,5654.52978515625,5597.759765625,5614.66015625,4666270000,^GSPC,Index,USA
2025-03-19 00:00:00-04:00,5632.3701171875,5715.330078125,5622.2001953125,5675.2900390625,4660090000,^GSPC,Index,USA
2025-03-20 00:00:00-04:00,5646.919921875,5711.14990234375,5632.330078125,5662.89013671875,4678420000,^GSPC,Index,USA
2025-03-21 00:00:00-04:00,5630.72998046875,5670.83984375,5603.10009765625,5667.56005859375,9367460000,^GSPC,Index,USA
2025-03-24 00:00:00-04:00,5718.080078125,5775.14013671875,5718.080078125,5767.56982421875,4517990000,^GSPC,Index,USA
2025-03-25 00:00:00-04:00,5775.9599609375,5786.9501953125,5760.419921875,5776.64990234375,4467340000,^GSPC,Index,USA
2025-03-26 00:00:00-04:00,5771.66015625,5783.6201171875,5694.41015625,5712.2001953125,4183140000,^GSPC,Index,USA
2025-03-27 00:00:00-04:00,5695.64013671875,5732.27978515625,5670.93994140625,5693.31005859375,4403460000,^GSPC,Index,USA
2025-03-28 00:00:00-04:00,5679.2001953125,5685.89013671875,5572.419921875,5580.93994140625,4513330000,^GSPC,Index,USA
2025-03-03 00:00:00-05:00,18923.359375,18992.30078125,18216.630859375,18350.189453125,8170140000,^IXIC,Index,USA
2025-03-04 00:00:00-05:00,18176.4296875,18589.490234375,17956.599609375,18285.16015625,8469180000,^IXIC,Index,USA
2025-03-05 00:00:00-05:00,18312.970703125,18604.470703125,18144.73046875,18552.73046875,7048430000,^IXIC,Index,USA
2025-03-06 00:00:00-05:00,18204.529296875,18439.240234375,17980.390625,18069.259765625,7686200000,^IXIC,Index,USA
2025-03-07 00:00:00-05:00,18029.849609375,18243.580078125,17768.58984375,18196.220703125,8135420000,^IXIC,Index,USA
2025-03-10 00:00:00-04:00,17840.3203125,17868.080078125,17291.8203125,17468.3203125,8636040000,^IXIC,Index,USA
2025-03-11 00:00:00-04:00,17443.08984375,17687.400390625,17238.240234375,17436.099609375,9177320000,^IXIC,Index,USA
2025-03-12 00:00:00-04:00,17711.41015625,17800.099609375,17436.26953125,17648.44921875,7746430000,^IXIC,Index,USA
2025-03-13 00:00:00-04:00,17598.560546875,17621.91015625,17239.439453125,17303.009765625,7147050000,^IXIC,Index,USA
2025-03-14 00:00:00-04:00,17523.30078125,17773.48046875,17491.080078125,17754.08984375,7093850000,^IXIC,Index,USA
2025-03-17 00:00:00-04:00,17722.5390625,17925.939453125,17645.869140625,17808.66015625,6306340000,^IXIC,Index,USA
2025-03-18 00:00:00-04:00,17662.5703125,17682.919921875,17431.669921875,17504.119140625,6450530000,^IXIC,Index,USA
2025-03-19 00:00:00-04:00,17590.119140625,17917.5390625,17533.939453125,17750.7890625,6302310000,^IXIC,Index,USA
2025-03-20 00:00:00-04:00,17586.060546875,17903.19921875,17576.8203125,17691.630859375,6098330000,^IXIC,Index,USA
2025-03-21 00:00:00-04:00,17519.83984375,17798.060546875,17474.810546875,17784.05078125,8837930000,^IXIC,Index,USA
2025-03-24 00:00:00-04:00,18046.189453125,18210.05078125,18030.6796875,18188.58984375,6787790000,^IXIC,Index,USA
2025-03-25 00:00:00-04:00,18207.970703125,18281.130859375,18170.419921875,18271.859375,6475790000,^IXIC,Index,USA
2025-03-26 00:00:00-04:00,18217.330078125,18236.55078125,17837.259765625,17899.01953125,9091510000,^IXIC,Index,USA
2025-03-27 00:00:00-04:00,17811.240234375,17988.01953125,17743.80078125,17804.029296875,8002470000,^IXIC,Index,USA
2025-03-28 00:00:00-04:00,17722.08984375,17763.279296875,17283.060546875,17322.990234375,7015410000,^IXIC,Index,USA
