Date,Open,High,Low,Close,Volume,Ticker,Sector,Country
2025-04-01 00:00:00+05:30,23341.099609375,23565.150390625,23136.400390625,23165.69921875,314300,^NSEI,Index,India
2025-04-02 00:00:00+05:30,23192.599609375,23350.0,23158.44921875,23332.349609375,341000,^NSEI,Index,India
2025-04-03 00:00:00+05:30,23150.30078125,23306.5,23145.80078125,23250.099609375,283200,^NSEI,Index,India
2025-04-04 00:00:00+05:30,23190.400390625,23214.69921875,22857.44921875,22904.44921875,466800,^NSEI,Index,India
2025-04-07 00:00:00+05:30,21758.400390625,22254.0,21743.650390625,22161.599609375,647100,^NSEI,Index,India
2025-04-08 00:00:00+05:30,22446.75,22697.19921875,22270.849609375,22535.849609375,468300,^NSEI,Index,India
2025-04-09 00:00:00+05:30,22460.30078125,22468.69921875,22353.25,22399.150390625,383800,^NSEI,Index,India
2025-04-11 00:00:00+05:30,22695.400390625,22923.900390625,22695.400390625,22828.55078125,402200,^NSEI,Index,India
2025-04-15 00:00:00+05:30,23368.349609375,23368.349609375,23207.0,23328.55078125,388300,^NSEI,Index,India
2025-04-16 00:00:00+05:30,23344.099609375,23452.19921875,23273.05078125,23437.19921875,348400,^NSEI,Index,India
2025-04-17 00:00:00+05:30,23401.849609375,23872.349609375,23298.55078125,23851.650390625,505300,^NSEI,Index,India
2025-04-21 00:00:00+05:30,23949.150390625,24189.55078125,23903.650390625,24125.55078125,406100,^NSEI,Index,India
2025-04-22 00:00:00+05:30,24185.400390625,24242.599609375,24072.0,24167.25,440900,^NSEI,Index,India
2025-04-23 00:00:00+05:30,24357.599609375,24359.30078125,24119.94921875,24328.94921875,415000,^NSEI,Index,India
2025-04-24 00:00:00+05:30,24277.900390625,24347.849609375,24216.150390625,24246.69921875,358800,^NSEI,Index,India
2025-04-25 00:00:00+05:30,24289.0,24365.44921875,23847.849609375,24039.349609375,387700,^NSEI,Index,India
2025-04-01 00:00:00+05:30,76882.578125,77487.046875,75912.1796875,76024.5078125,10600,^BSESN,Index,India
2025-04-02 00:00:00+05:30,76146.28125,76680.3515625,76064.9375,76617.4375,10800,^BSESN,Index,India
2025-04-03 00:00:00+05:30,75811.859375,76493.7421875,75807.546875,76295.359375,6900,^BSESN,Index,India
2025-04-04 00:00:00+05:30,76160.09375,76258.1171875,75240.546875,75364.6875,11700,^BSESN,Index,India
2025-04-07 00:00:00+05:30,71449.9375,73403.9921875,71425.0078125,73137.8984375,29400,^BSESN,Index,India
2025-04-08 00:00:00+05:30,74013.7265625,74859.390625,73424.921875,74227.078125,17100,^BSESN,Index,India
2025-04-09 00:00:00+05:30,74103.828125,74103.828125,73673.0625,73847.1484375,9100,^BSESN,Index,India
2025-04-11 00:00:00+05:30,74835.4921875,75467.328125,74762.84375,75157.2578125,14200,^BSESN,Index,India
2025-04-15 00:00:00+05:30,76852.0625,76907.6328125,76435.0703125,76734.890625,12900,^BSESN,Index,India
2025-04-16 00:00:00+05:30,76996.78125,77110.2265625,76543.7734375,77044.2890625,9500,^BSESN,Index,India
2025-04-17 00:00:00+05:30,76968.0234375,78616.7734375,76665.7734375,78553.203125,11100,^BSESN,Index,India
2025-04-21 00:00:00+05:30,78903.09375,79635.046875,78776.0625,79408.5,12600,^BSESN,Index,India
2025-04-22 00:00:00+05:30,79728.390625,79824.296875,79253.4375,79595.59375,14800,^BSESN,Index,India
2025-04-23 00:00:00+05:30,80142.09375,80254.546875,79506.8984375,80116.4921875,12000,^BSESN,Index,India
2025-04-24 00:00:00+05:30,80058.4296875,80173.921875,79724.546875,79801.4296875,8200,^BSESN,Index,India
2025-04-25 00:00:00+05:30,79830.1484375,80130.65625,78605.8125,79212.53125,13200,^BSESN,Index,India
