Date,Open,High,Low,Close,Volume,Ticker,Sector,Country
2025-04-01 00:00:00+05:30,1539.25,1547.4000244140625,1517.8499755859375,1526.5,12680733,INFY.NS,IT,India
2025-04-02 00:00:00+05:30,1535.199951171875,1555.6500244140625,1535.199951171875,1550.1500244140625,6193478,INFY.NS,IT,India
2025-04-03 00:00:00+05:30,1534.6500244140625,1534.6500244140625,1485.050048828125,1496.5,10459504,INFY.NS,IT,India
2025-04-04 00:00:00+05:30,1460.5,1472.0,1448.0,1451.6500244140625,9590254,INFY.NS,IT,India
2025-04-07 00:00:00+05:30,1352.0,1405.9000244140625,1307.0,1396.75,21715252,INFY.NS,IT,India
2025-04-08 00:00:00+05:30,1431.0,1456.5,1415.0,1428.800048828125,12805001,INFY.NS,IT,India
2025-04-09 00:00:00+05:30,1405.050048828125,1409.449951171875,1381.9000244140625,1403.699951171875,8546854,INFY.NS,IT,India
2025-04-11 00:00:00+05:30,1411.25,1438.800048828125,1397.050048828125,1409.449951171875,12567440,INFY.NS,IT,India
2025-04-15 00:00:00+05:30,1445.5999755859375,1447.699951171875,1409.0,1426.0,10178530,INFY.NS,IT,India
2025-04-16 00:00:00+05:30,1425.0,1427.5,1396.800048828125,1413.0999755859375,12022740,INFY.NS,IT,India
2025-04-17 00:00:00+05:30,1398.0,1429.800048828125,1378.300048828125,1419.5,14264227,INFY.NS,IT,India
2025-04-21 00:00:00+05:30,1410.0,1471.800048828125,1410.0,1451.0,15648970,INFY.NS,IT,India
2025-04-22 00:00:00+05:30,1440.0,1440.0,1419.300048828125,1422.800048828125,9399738,INFY.NS,IT,India
2025-04-23 00:00:00+05:30,1446.0,1487.800048828125,1439.5999755859375,1474.9000244140625,11136642,INFY.NS,IT,India
2025-04-24 00:00:00+05:30,1469.9000244140625,1482.9000244140625,1461.5,1471.4000244140625,7114292,INFY.NS,IT,India
2025-04-25 00:00:00+05:30,1475.5,1501.699951171875,1463.5,1480.199951171875,8329979,INFY.NS,IT,India
2025-04-01 00:00:00+05:30,3572.699951171875,3584.0,3525.0,3550.800048828125,2618493,TCS.NS,IT,India
2025-04-02 00:00:00+05:30,3544.0,3564.10009765625,3530.050048828125,3543.949951171875,1764313,TCS.NS,IT,India
2025-04-03 00:00:00+05:30,3491.0,3502.0,3396.14990234375,3403.14990234375,4537821,TCS.NS,IT,India
2025-04-04 00:00:00+05:30,3362.60009765625,3399.64990234375,3295.5,3299.39990234375,5317367,TCS.NS,IT,India
2025-04-07 00:00:00+05:30,3100.0,3291.39990234375,3056.050048828125,3274.050048828125,6623955,TCS.NS,IT,India
2025-04-08 00:00:00+05:30,3302.050048828125,3349.0,3255.300048828125,3292.949951171875,5557558,TCS.NS,IT,India
2025-04-09 00:00:00+05:30,3260.550048828125,3270.0,3212.050048828125,3246.60009765625,2990265,TCS.NS,IT,India
2025-04-11 00:00:00+05:30,3289.550048828125,3298.949951171875,3206.0,3231.5,7108961,TCS.NS,IT,India
2025-04-15 00:00:00+05:30,3314.39990234375,3314.39990234375,3238.60009765625,3248.199951171875,3512160,TCS.NS,IT,India
